id,Acer_Capillipes,Acer_Circinatum,Acer_Mono,Acer_Opalus,Acer_Palmatum,Acer_Pictum,Acer_Platanoids,Acer_Rubrum,Acer_Rufinerve,Acer_Saccharinum,Alnus_Cordata,Alnus_Maximowiczii,Alnus_Rubra,Alnus_Sieboldiana,Alnus_Viridis,Arundinaria_Simonii,Betula_Austrosinensis,Betula_Pendula,Callicarpa_Bodinieri,Castanea_Sativa,Celtis_Koraiensis,Cercis_Siliquastrum,Cornus_Chinensis,Cornus_Controversa,Cornus_Macrophylla,Cotinus_Coggygria,Crataegus_Monogyna,Cytisus_Battandieri,Eucalyptus_Glaucescens,Eucalyptus_Neglecta,Eucalyptus_Urnigera,Fagus_Sylvatica,Ginkgo_Biloba,Ilex_Aquifolium,Ilex_Cornuta,Liquidambar_Styraciflua,Liriodendron_Tulipifera,Lithocarpus_Cleistocarpus,Lithocarpus_Edulis,Magnolia_Heptapeta,Magnolia_Salicifolia,Morus_Nigra,Olea_Europaea,Phildelphus,Populus_Adenopoda,Populus_Grandidentata,Populus_Nigra,Prunus_Avium,Prunus_X_Shmittii,Pterocarya_Stenoptera,Quercus_Afares,Quercus_Agrifolia,Quercus_Alnifolia,Quercus_Brantii,Quercus_Canariensis,Quercus_Castaneifolia,Quercus_Cerris,Quercus_Chrysolepis,Quercus_Coccifera,Quercus_Coccinea,Quercus_Crassifolia,Quercus_Crassipes,Quercus_Dolicholepis,Quercus_Ellipsoidalis,Quercus_Greggii,Quercus_Hartwissiana,Quercus_Ilex,Quercus_Imbricaria,Quercus_Infectoria_sub,Quercus_Kewensis,Quercus_Nigra,Quercus_Palustris,Quercus_Phellos,Quercus_Phillyraeoides,Quercus_Pontica,Quercus_Pubescens,Quercus_Pyrenaica,Quercus_Rhysophylla,Quercus_Rubra,Quercus_Semecarpifolia,Quercus_Shumardii,Quercus_Suber,Quercus_Texana,Quercus_Trojana,Quercus_Variabilis,Quercus_Vulcanica,Quercus_x_Hispanica,Quercus_x_Turneri,Rhododendron_x_Russellianum,Salix_Fragilis,Salix_Intergra,Sorbus_Aria,Tilia_Oliveri,Tilia_Platyphyllos,Tilia_Tomentosa,Ulmus_Bergmanniana,Viburnum_Tinus,Viburnum_x_Rhytidophylloides,Zelkova_Serrata
361,0,0,0,0.014,0.002,0,0,0.002,0,0.002,0.056,0,0,0,0,0,0.002,0,0.008,0,0.004,0.016,0,0.006,0,0.004,0.004,0,0.01,0.004,0,0.018,0.016,0.002,0,0.044,0,0,0,0,0,0,0.002,0,0.014,0,0.08,0,0,0,0.014,0.004,0.002,0.062,0.05,0.062,0.024,0,0,0,0.004,0.002,0.002,0,0.534,0.02,0,0,0.048,0.01,0.068,0,0,0.008,0.058,0.042,0,0.004,0,0,0.016,0.018,0,0.018,0.004,0,0,0,0.036,0,0.014,0.004,0.08,0.07,0,0,0.004,0.002,0.008
368,0,0,0.004,0.002,0,0.014,0,0.01,0,0,0,0,0.002,0,0,0.016,0,0.004,0,0,0,0,0,0,0,0,0.002,0.014,0.022,0,0,0,0.002,0,0.028,0,0.004,0.002,0,0.002,0.004,0,0.558,0,0.024,0.006,0,0,0,0,0.04,0,0,0,0,0,0,0.002,0,0.01,0.006,0.006,0,0.018,0,0,0.018,0,0.004,0.006,0,0,0.002,0.014,0,0,0.006,0,0,0,0,0.024,0,0,0.006,0,0.002,0.006,0,0.002,0.018,0,0.002,0,0,0.004,0.002,0,0
370,0,0,0.076,0.028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004,0.012,0.002,0.02,0.008,0.006,0,0.034,0.014,0.004,0.012,0,0,0,0.138,0,0.002,0.004,0.022,0.032,0.008,0,0.018,0.036,0,0.014,0,0,0,0,0.01,0,0,0,0,0.004,0,0,0.004,0.002,0.002,0.036,0.004,0.006,0,0,0.002,0.028,0.008,0.04,0.002,0,0,0.008,0,0,0,0,0,0.03,0,0.12,0,0,0.002,0.018,0.014,0,0,0.002,0.022,0,0,0,0.002,0,0.476,0,0
372,0.006,0.01,0,0.002,0,0,0,0.014,0.044,0,0,0.05,0.008,0.028,0.056,0,0.02,0.018,0,0,0.002,0,0,0,0,0,0.002,0,0,0,0,0,0,0,0,0,0,0,0.002,0,0,0.064,0,0,0,0.002,0,0.012,0.12,0.008,0.002,0,0,0.002,0.002,0,0,0,0,0,0,0,0.004,0.002,0,0,0,0,0,0,0,0,0,0.004,0,0,0,0.018,0,0,0.002,0,0,0.002,0.006,0,0,0,0,0.008,0,0.01,0,0.002,0.108,0.344,0.002,0,0.006
373,0.028,0.002,0,0.002,0,0.002,0,0.006,0.002,0,0.002,0.002,0.01,0,0.002,0,0,0,0.006,0,0.45,0,0,0,0,0,0.002,0,0,0,0,0,0.002,0.016,0,0,0,0.002,0,0,0,0.008,0,0,0,0,0,0,0.002,0.004,0,0,0,0.002,0.018,0.012,0,0,0,0,0,0,0,0,0,0.012,0,0,0,0,0.002,0,0,0,0,0,0,0,0,0,0.004,0,0,0,0.002,0,0,0,0,0,0,0,0.002,0.002,0,0.002,0,0,0.012
378,0.024,0.002,0,0,0,0,0,0,0.008,0.002,0,0,0.002,0,0,0.002,0,0,0,0.002,0,0,0,0.004,0,0,0.004,0,0,0,0,0,0,0,0.002,0,0.002,0,0.002,0.004,0,0.002,0,0,0,0.002,0,0,0,0.002,0.006,0,0.002,0,0,0.002,0,0,0,0.246,0.002,0.002,0,0.024,0,0.002,0.002,0,0,0.004,0.008,0.122,0,0,0,0,0,0.002,0,0.002,0.044,0,0,0,0,0,0,0,0,0.002,0.004,0,0,0,0.036,0.006,0.002,0,0
381,0,0.006,0,0,0.014,0.062,0,0.002,0.012,0.004,0.02,0.006,0,0.008,0.004,0,0.034,0,0.008,0,0.02,0.006,0.004,0,0,0,0.016,0,0,0.002,0,0.006,0,0.026,0,0.612,0,0,0,0,0.002,0,0.002,0.002,0.008,0,0,0,0.002,0.008,0,0.004,0.002,0.004,0.004,0,0.002,0,0,0,0,0.006,0.002,0,0.002,0.016,0.004,0,0,0.006,0.034,0.016,0.002,0.006,0.002,0,0.014,0.002,0,0,0.056,0,0,0,0.002,0,0,0,0,0,0,0.012,0.004,0.022,0,0,0,0.004,0.006
384,0,0,0.002,0.012,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014,0,0.002,0,0,0,0,0.002,0,0,0.002,0.002,0,0.042,0,0,0,0,0,0.004,0,0,0,0,0,0,0.032,0.004,0.01,0,0.002,0,0,0.002,0,0.008,0,0,0.002,0,0.002,0,0,0.006,0,0.006,0,0,0,0,0.008,0,0.028,0,0,0,0.076,0,0.006,0,0,0,0.004,0,0.086,0,0.008,0,0.016,0.452,0,0,0,0.002,0.002,0,0,0,0,0.022,0,0
385,0.002,0.514,0,0.006,0.016,0,0,0.018,0.024,0.012,0.008,0.026,0.01,0.006,0.034,0.008,0.054,0.002,0,0.002,0.008,0.002,0.006,0,0,0,0.036,0.002,0.004,0,0,0.006,0.01,0,0,0,0,0,0,0,0,0.014,0.002,0,0.008,0,0,0,0.01,0.004,0,0,0,0.002,0.008,0,0,0,0,0,0,0,0,0.002,0,0.002,0.006,0,0,0.004,0,0,0,0.004,0,0,0,0.004,0,0,0,0,0,0,0.004,0,0,0,0,0,0,0,0,0,0.008,0.008,0,0,0.038
391,0,0.018,0,0.004,0.002,0.028,0,0,0,0.004,0.002,0,0.048,0,0,0.004,0.006,0,0.002,0,0.014,0,0,0.01,0,0.002,0.154,0.002,0.016,0,0,0.008,0.002,0,0,0,0.002,0,0.006,0,0,0,0.006,0,0,0,0,0,0.002,0.002,0.004,0.002,0,0,0.01,0.01,0,0,0,0.022,0,0.006,0,0.006,0.004,0.004,0.008,0,0,0.006,0.004,0,0.084,0.002,0,0.002,0,0,0.002,0.006,0.004,0,0.002,0.006,0.008,0.002,0,0,0,0,0,0,0,0.002,0,0,0.002,0,0.006
395,0.004,0.002,0.008,0.064,0.004,0.002,0,0,0,0.014,0,0,0.026,0,0,0.044,0,0,0.002,0.002,0.018,0.002,0,0.064,0,0.002,0.002,0,0.134,0.04,0,0,0.002,0,0.012,0,0.016,0.008,0.598,0.11,0.002,0,0.018,0.002,0,0.006,0,0,0.002,0,0.054,0,0.006,0,0.018,0,0,0.004,0.002,0.002,0,0.002,0,0.016,0.01,0,0.002,0.002,0.008,0.018,0,0.002,0.002,0.002,0,0.004,0,0,0,0.008,0,0.06,0,0,0,0.014,0,0,0,0,0.008,0,0,0.002,0,0,0.044,0,0.002
399,0,0,0.002,0.028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004,0.002,0,0.004,0,0,0.024,0,0,0.006,0,0,0.004,0,0,0,0.004,0,0.002,0,0.004,0,0,0,0,0.354,0,0.008,0,0,0,0.002,0,0,0,0,0.002,0.002,0,0,0,0.002,0,0.006,0.002,0.002,0,0,0,0.002,0.004,0.024,0,0,0,0.012,0,0,0,0,0,0.024,0,0.01,0,0,0,0.006,0.01,0,0,0,0.016,0.002,0,0,0,0,0.13,0,0
400,0.01,0,0,0.016,0,0,0,0.002,0.006,0.002,0.052,0.002,0.012,0,0.002,0,0.028,0,0,0.004,0.002,0.016,0,0,0,0,0.032,0.016,0.002,0,0,0.01,0.002,0,0.004,0.002,0,0,0,0,0,0.008,0.014,0.004,0.006,0.002,0.024,0,0.012,0.004,0.036,0.11,0.01,0.01,0.01,0.01,0.176,0,0,0,0,0,0,0.008,0.062,0.004,0.01,0,0.034,0.048,0,0.002,0.002,0.006,0.012,0.084,0,0.044,0.032,0.002,0.008,0.022,0,0.274,0.022,0,0.008,0,0,0,0.004,0.006,0.014,0,0.02,0.006,0,0.012,0.01
401,0.026,0.006,0,0,0,0,0,0,0.002,0.002,0.012,0.008,0.008,0,0.002,0,0,0,0.002,0,0.348,0,0,0.016,0,0,0.004,0,0,0,0,0,0.022,0.006,0,0,0,0,0.002,0.002,0,0.006,0,0,0,0,0,0,0,0,0,0,0,0.002,0.046,0.006,0,0,0,0,0.004,0,0.002,0,0,0.024,0,0,0,0,0.002,0.004,0,0,0,0,0,0,0,0,0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
402,0.004,0.004,0,0.008,0,0,0,0,0,0,0.002,0.002,0.002,0,0,0,0,0.004,0.012,0,0,0,0,0.002,0,0.028,0,0.002,0,0.002,0,0.004,0.002,0,0,0,0,0,0,0,0,0,0.002,0.014,0.008,0.012,0,0,0,0,0,0,0.016,0,0.004,0.002,0,0,0,0,0.386,0,0.074,0,0,0,0.034,0,0.002,0.006,0,0,0,0.006,0,0.002,0,0,0,0.036,0,0.004,0,0,0,0,0.004,0,0,0.004,0,0.006,0.078,0,0,0.002,0.006,0,0.012
403,0,0,0,0.006,0,0,0,0,0,0,0,0.006,0.014,0.004,0.012,0,0.002,0.004,0.022,0,0.004,0.004,0.004,0,0.002,0.004,0.002,0,0,0,0,0.004,0,0,0,0.002,0,0,0,0,0,0.002,0,0.008,0.004,0.002,0.52,0,0.002,0,0,0.02,0.004,0.018,0.012,0.018,0.036,0,0,0,0.008,0,0.004,0,0,0.004,0.012,0,0.002,0.002,0,0,0,0,0.01,0.064,0,0.004,0.03,0.024,0.004,0,0,0.032,0,0,0.002,0,0.006,0,0,0.008,0,0.014,0,0,0.002,0.052,0.004
405,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002,0,0,0.004,0,0,0,0,0.004,0,0.004,0,0,0,0,0.006,0,0,0,0,0,0.002,0.018,0,0.022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012,0,0.008,0,0,0.002,0,0,0.004,0.008,0,0,0,0.002,0,0,0,0,0,0.112,0,0.002,0,0,0,0,0.01,0,0,0,0.014,0,0,0,0,0,0.05,0,0.008
406,0,0,0,0,0,0,0,0,0,0,0,0,0.004,0,0,0.008,0,0,0.002,0,0,0.01,0.496,0.04,0.002,0.028,0,0.006,0.048,0.014,0,0,0,0.002,0.004,0,0.002,0,0,0.002,0,0,0,0,0,0,0,0,0,0,0.002,0,0,0,0,0.022,0,0,0,0,0,0.002,0,0.004,0,0.002,0.004,0.044,0.002,0,0.014,0,0,0.004,0,0,0,0.01,0,0,0.002,0,0,0,0,0,0,0,0,0,0.002,0,0,0,0.002,0,0.002,0,0
407,0.002,0,0.002,0.008,0,0,0,0.002,0,0,0.01,0,0.006,0,0.002,0.002,0,0,0,0,0,0.002,0.002,0,0,0,0,0,0.002,0.016,0,0.002,0.002,0,0,0,0.002,0,0,0,0,0,0.004,0,0,0.012,0,0,0,0,0,0,0,0,0.004,0.004,0,0,0,0,0.004,0,0.018,0,0,0,0,0,0.002,0.006,0,0,0,0,0,0,0,0,0,0.316,0,0,0,0,0.002,0,0.002,0.002,0,0,0,0,0,0,0.004,0,0,0,0.002
414,0,0,0,0.004,0,0,0,0,0,0,0.008,0.002,0,0,0,0.008,0,0,0.002,0,0,0,0.002,0,0,0.002,0.002,0,0,0.004,0,0,0.004,0,0,0,0.002,0,0,0,0,0,0,0.006,0.002,0,0,0,0,0,0.006,0,0,0,0.01,0.04,0,0,0,0,0,0,0,0,0,0.012,0,0,0.004,0.062,0,0,0,0.006,0,0,0,0,0,0,0,0.002,0,0,0,0.002,0.008,0,0,0,0.002,0,0,0,0,0,0,0,0.002
421,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0.002,0,0,0,0.002,0,0,0.004,0,0,0.002,0.002,0,0.002,0,0.004,0,0,0,0.002,0,0.004,0.014,0.006,0,0.03,0,0,0,0,0,0,0.01,0.002,0,0.006,0,0,0,0.008,0,0,0.012,0.066,0.014,0,0,0.002,0.014,0,0.01,0,0.036,0.004,0.04,0.012,0.004,0.002,0.006,0,0,0.146,0,0,0.012,0,0.002,0.03,0,0,0.018,0,0.61,0,0.004,0,0,0,0,0,0,0.014,0,0.002
422,0.014,0,0,0.008,0,0,0,0.002,0,0,0.026,0,0.008,0,0,0,0,0,0.002,0,0.012,0,0,0.002,0,0.002,0.002,0,0,0,0,0,0.034,0.052,0.002,0,0,0,0,0.002,0,0.002,0,0.004,0,0,0,0,0,0,0,0,0,0.004,0.064,0.016,0,0,0,0,0,0,0,0,0,0.344,0,0,0,0.006,0.002,0,0,0.002,0,0,0,0,0,0,0.002,0,0,0,0,0.004,0,0,0,0,0.002,0,0.002,0,0,0,0,0,0.004
424,0.002,0,0,0.012,0,0.002,0,0,0,0,0.002,0,0.02,0,0.016,0,0.002,0,0.074,0,0.002,0.136,0.028,0.008,0.052,0.008,0.006,0.054,0.006,0.008,0,0.032,0.002,0,0.01,0.002,0,0,0.002,0.008,0.002,0.028,0,0.04,0.032,0,0,0,0.002,0.002,0.006,0,0,0,0.004,0,0,0,0,0,0.002,0.004,0.012,0.006,0,0.002,0.03,0,0,0,0,0.002,0.032,0.002,0,0,0,0.214,0,0.002,0,0,0,0.012,0.002,0,0.008,0,0,0,0.002,0.004,0,0.002,0.012,0,0.018,0.318,0.01
429,0.034,0.002,0,0.022,0,0,0,0,0,0.024,0.01,0,0.004,0.002,0,0,0.002,0,0.01,0.002,0.008,0.01,0,0.002,0.008,0,0.014,0.018,0,0,0,0.018,0.012,0,0,0,0.002,0,0,0,0,0.008,0.004,0,0.002,0,0.022,0,0.002,0.002,0.004,0.128,0.002,0.014,0.008,0.008,0.078,0,0,0.002,0.008,0.002,0,0,0.154,0.032,0,0,0.032,0.01,0,0,0.006,0.012,0.018,0.24,0,0.024,0.044,0.004,0,0,0,0.14,0.01,0.01,0.004,0,0.01,0,0.008,0.002,0.006,0,0.01,0.002,0.002,0.018,0.01
432,0.002,0.014,0,0,0.008,0.022,0,0,0.002,0.002,0.02,0,0,0.006,0.002,0.018,0.016,0,0,0,0,0.658,0.01,0.012,0,0.012,0.004,0.002,0.004,0.014,0,0.024,0.012,0,0.002,0,0.002,0.004,0.002,0.01,0,0.006,0.004,0,0.002,0,0.006,0,0.006,0,0,0,0,0.002,0.002,0,0,0,0,0,0.002,0.004,0,0,0,0.004,0.002,0,0.008,0,0,0,0.012,0,0,0,0,0.018,0.002,0,0,0.002,0,0.01,0.004,0,0,0,0,0,0.002,0,0,0,0.006,0,0,0.008,0.018
434,0,0,0,0,0,0,0,0,0,0,0.002,0.004,0,0,0,0.02,0,0,0.002,0,0,0,0,0.022,0.002,0.01,0,0,0.152,0.274,0.006,0,0.008,0.008,0.002,0,0.004,0.038,0.044,0.01,0,0,0,0.004,0,0,0,0,0,0,0,0,0,0,0.008,0.018,0,0,0,0.002,0.002,0.006,0.012,0,0,0.008,0,0,0.006,0.01,0,0.002,0,0.002,0,0,0,0,0,0.056,0.002,0.002,0,0,0.006,0,0.002,0,0,0,0.01,0,0.002,0,0,0,0.002,0,0
439,0,0.002,0.002,0.004,0,0.01,0,0,0.002,0,0.018,0.002,0.002,0.006,0.006,0.006,0.008,0,0,0,0.006,0.534,0.006,0.014,0,0.012,0.002,0.002,0,0.012,0,0.08,0.002,0,0,0,0.004,0,0.006,0.012,0,0.014,0,0,0,0.006,0.004,0,0.022,0.012,0,0,0,0.004,0.022,0.014,0,0,0,0,0,0.006,0,0,0,0,0,0,0.024,0,0,0,0.008,0,0,0,0,0.024,0,0,0,0,0,0.016,0.002,0,0.004,0,0,0,0,0,0.024,0,0.006,0,0.002,0.014,0.034
441,0,0.006,0.002,0,0.002,0,0,0.018,0.034,0.008,0,0.494,0.028,0.024,0.116,0.02,0,0.058,0,0.002,0,0,0.004,0.004,0.138,0.002,0.002,0,0.004,0,0.004,0,0,0,0,0,0,0,0,0,0,0.006,0,0.016,0.004,0.006,0,0.016,0.044,0.028,0,0,0.044,0,0.002,0.004,0,0,0,0,0.006,0,0.004,0.008,0,0,0.004,0.006,0.006,0.008,0,0.026,0,0.038,0,0,0,0,0,0.05,0.008,0.012,0,0,0,0.004,0.076,0,0,0.008,0,0.01,0.004,0,0,0.038,0.004,0,0.004
442,0.002,0,0,0.004,0,0,0,0.012,0.008,0,0.4,0.002,0.006,0.006,0,0,0,0,0.012,0,0.004,0,0,0,0,0,0.002,0,0,0,0,0.004,0.004,0,0,0.022,0,0,0,0,0,0,0.006,0,0,0,0,0,0,0.04,0.002,0,0.002,0.004,0,0,0,0,0,0,0,0,0,0,0,0.002,0.002,0,0.008,0.008,0,0,0,0.008,0,0,0,0,0,0,0.002,0.01,0,0,0,0,0.004,0,0.002,0.002,0.014,0,0.014,0,0.006,0,0,0,0.01
447,0.004,0,0.006,0.004,0,0,0.01,0.004,0.002,0,0.006,0.008,0.002,0.006,0,0,0.002,0.026,0,0.004,0,0,0,0,0,0,0,0.004,0,0,0.024,0,0.004,0.002,0.002,0,0.018,0.004,0,0.002,0.01,0.002,0.024,0.014,0.068,0.052,0,0.018,0.002,0.004,0.002,0.006,0,0,0,0,0,0.074,0.416,0.008,0.028,0.002,0.002,0.002,0,0,0,0,0,0.014,0,0.002,0,0.012,0,0,0.02,0,0,0.002,0.004,0.024,0.02,0,0.01,0.026,0.008,0.026,0,0.068,0.016,0,0.002,0,0.022,0.014,0,0,0
448,0.002,0.002,0,0.04,0,0.002,0,0.01,0,0,0.004,0,0.006,0,0.004,0,0,0.004,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002,0.002,0,0,0,0,0,0,0,0,0.028,0,0,0,0.004,0,0,0,0.016,0.002,0,0,0.002,0,0.002,0,0,0,0,0,0,0,0,0,0,0,0,0.006,0,0,0,0,0,0,0,0,0,0,0.002,0,0,0,0.002,0,0,0.006,0,0,0,0,0.002,0,0,0.328,0.004,0,0,0.004
453,0,0,0.006,0,0.008,0.002,0,0,0,0,0.004,0.004,0,0.002,0.002,0.008,0,0.002,0.024,0.002,0,0.01,0.016,0,0,0.022,0.024,0.542,0.002,0,0.002,0.028,0.002,0,0.006,0.012,0.006,0,0,0,0,0.008,0.056,0.016,0.024,0,0,0,0,0,0.004,0.002,0,0.004,0,0.002,0,0,0,0,0.004,0.002,0.05,0.008,0,0,0.138,0.022,0,0,0.002,0.002,0.022,0.006,0,0,0,0.022,0,0,0,0.004,0,0.002,0.01,0,0,0,0,0,0,0,0,0,0,0.01,0.016,0.084,0.012
457,0,0,0,0,0,0,0,0.002,0,0,0,0.004,0.004,0,0.002,0.016,0,0.002,0.006,0,0,0,0.366,0.026,0.002,0.022,0,0,0.084,0.044,0,0,0.002,0,0,0,0.004,0.002,0.004,0,0,0.002,0,0.012,0,0.004,0,0,0,0,0,0,0,0.006,0.002,0.01,0,0,0,0,0.002,0,0.016,0.004,0,0,0.012,0.008,0.002,0.01,0.012,0,0.002,0.018,0,0,0,0.012,0,0.01,0,0,0,0,0,0,0.006,0,0,0,0,0,0.004,0,0,0,0.006,0.002,0
465,0,0.002,0,0,0,0.008,0,0.002,0.004,0,0,0,0.002,0,0,0.586,0,0,0,0,0,0,0.006,0.004,0,0.034,0,0,0.02,0.008,0,0,0.012,0.002,0,0,0,0,0.004,0.004,0,0,0.002,0,0,0,0,0,0,0.002,0,0,0,0,0.002,0,0,0,0,0,0.004,0.006,0.004,0,0,0.006,0,0,0.01,0,0,0.002,0.002,0,0,0,0,0,0,0.002,0,0,0,0,0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006
471,0,0,0.012,0.004,0,0,0,0,0,0,0.002,0,0,0,0.002,0.006,0,0.002,0,0.004,0.002,0,0,0,0,0,0,0,0,0,0,0.004,0.012,0.006,0,0,0,0,0.002,0.002,0,0.008,0.004,0.002,0,0.544,0,0.002,0.002,0,0.002,0.006,0,0,0.014,0,0,0,0,0.002,0.006,0,0,0,0,0,0,0.002,0.008,0.014,0,0,0,0,0,0,0,0,0,0.028,0.002,0.002,0,0,0.034,0,0.002,0,0,0,0.004,0,0,0.002,0.006,0,0.006,0,0
472,0.008,0.002,0.004,0.006,0,0.002,0.002,0.016,0.012,0,0.02,0.012,0.004,0,0.008,0.002,0.012,0.008,0.08,0.026,0.002,0,0.002,0,0.004,0,0.002,0.018,0,0,0,0,0,0,0,0.006,0.016,0,0.002,0.004,0.004,0.002,0.028,0.088,0.028,0.002,0,0.004,0,0.034,0,0,0,0,0,0,0,0.012,0.1,0.01,0.02,0.002,0.02,0.02,0,0,0.004,0.004,0.01,0.022,0,0.002,0,0.01,0,0.004,0.034,0.002,0,0.002,0,0.012,0,0,0.002,0.03,0.006,0.024,0,0.326,0.056,0.022,0.008,0,0.068,0.038,0.012,0.002,0.026
473,0.004,0.006,0,0.006,0,0,0,0,0,0.002,0.002,0,0.01,0,0,0,0,0,0,0,0.016,0,0,0.01,0.002,0,0,0,0.008,0.002,0,0.002,0,0.004,0,0,0,0,0,0.002,0,0.004,0,0,0,0,0,0,0.012,0,0.002,0,0,0.002,0.26,0.02,0,0,0,0.002,0.006,0.004,0.004,0,0,0.004,0,0,0.008,0.016,0,0,0,0,0,0,0,0,0,0.018,0,0,0,0,0,0.008,0,0,0,0,0.012,0,0,0,0,0,0,0,0
474,0.002,0,0.002,0.014,0,0,0,0,0.002,0,0.002,0,0.002,0,0,0,0,0.004,0.072,0,0.004,0.006,0,0,0.002,0.004,0,0.018,0.002,0,0.006,0,0.004,0,0,0,0.002,0,0,0,0,0.002,0,0.456,0.012,0.004,0,0,0,0.018,0.006,0,0.002,0,0,0.004,0,0,0,0.002,0.026,0,0.002,0.002,0,0.002,0.004,0.012,0.006,0.008,0,0.006,0,0.042,0,0,0,0.004,0,0.004,0,0.03,0,0,0,0.002,0.012,0,0,0,0.012,0.002,0,0,0.002,0.02,0.082,0.024,0
476,0.008,0.002,0,0,0,0.532,0.006,0,0,0,0,0,0.002,0,0,0.004,0,0,0,0,0,0.004,0,0,0,0.008,0.004,0,0.004,0,0.002,0.006,0,0.004,0,0.004,0,0,0,0,0.002,0,0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002,0,0,0,0.008,0,0.004,0.014,0,0,0,0.002,0.036,0.014,0,0,0,0.016,0.004,0.008,0,0.018,0,0,0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002,0
477,0.01,0,0.01,0,0,0,0,0,0,0.014,0,0,0.012,0,0,0,0,0.002,0,0,0.086,0.004,0.002,0.378,0.106,0.01,0,0.002,0.006,0.016,0.044,0,0,0,0.02,0,0.002,0.034,0.032,0.012,0,0,0,0.012,0,0,0,0,0.004,0,0,0,0.006,0,0.002,0.002,0,0.004,0,0.018,0.008,0.034,0.004,0,0,0.016,0.002,0.01,0.006,0.01,0.022,0,0,0.004,0,0,0,0,0,0.024,0,0.008,0.002,0,0,0.016,0.006,0,0,0,0,0,0,0,0,0,0.03,0,0.004
479,0.002,0.002,0,0.016,0,0,0,0.018,0.018,0,0.006,0.002,0.012,0,0.002,0,0.002,0,0,0,0.002,0,0,0,0,0,0.002,0,0.002,0,0,0,0.002,0,0.006,0,0.002,0,0,0.002,0,0.002,0.006,0,0.004,0.002,0,0,0.012,0.004,0.01,0,0,0.002,0,0.002,0,0,0,0.002,0,0,0,0.002,0,0,0,0,0.004,0.004,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002,0.01,0,0.002,0,0,0.004,0,0.002,0,0,0.518,0.002,0,0,0.006
480,0,0,0,0,0,0,0.012,0,0,0,0,0,0,0,0,0.002,0,0,0,0,0,0.006,0.002,0.012,0.006,0.01,0,0,0.004,0.002,0.044,0,0,0.002,0.128,0.002,0.094,0.038,0.008,0.076,0.31,0,0.002,0.002,0,0.002,0,0.002,0,0,0.06,0,0,0,0.002,0,0,0.04,0.018,0.008,0,0,0,0.008,0,0,0,0.002,0,0.004,0.002,0,0,0.01,0,0,0.014,0,0,0.006,0,0.002,0.01,0,0.008,0.004,0,0.014,0,0,0.006,0,0,0,0,0,0.01,0,0
483,0.01,0.004,0,0,0.018,0,0,0.084,0.008,0.002,0.018,0.036,0.028,0.044,0.008,0,0.002,0.02,0.032,0,0.006,0.002,0,0,0,0,0.016,0,0.002,0,0,0,0.008,0.01,0,0.002,0,0,0,0,0,0.006,0,0,0.002,0,0,0,0.01,0.414,0,0,0.002,0.026,0.012,0.008,0,0.002,0,0,0.002,0,0.028,0,0,0.004,0.008,0,0.014,0,0,0,0,0.006,0,0,0,0,0,0,0.006,0.002,0,0.002,0.004,0,0.01,0,0,0,0,0.18,0.088,0.024,0.004,0.022,0.002,0,0.006
484,0.016,0.002,0.02,0.06,0.008,0,0,0.01,0.014,0.012,0,0.024,0.012,0,0.008,0.01,0.004,0.028,0.03,0.016,0,0,0,0.002,0.036,0.002,0.002,0.014,0.002,0,0.004,0,0,0,0.006,0,0.002,0.004,0.018,0.006,0,0,0.004,0.118,0,0.004,0,0.034,0.03,0.032,0.016,0,0.004,0,0.002,0,0,0,0.006,0.002,0.008,0,0.004,0.02,0,0,0,0.002,0,0.01,0,0.008,0,0.086,0,0.02,0.002,0,0,0.012,0.004,0.018,0,0,0.01,0.006,0.03,0.004,0,0.394,0.02,0.004,0.002,0,0.046,0.058,0.022,0.002,0
486,0.002,0,0,0,0,0.004,0,0,0,0,0,0,0,0,0,0.006,0,0,0,0,0,0.016,0.01,0.002,0.002,0.028,0,0,0.004,0,0,0.01,0.006,0.002,0,0.002,0.002,0.002,0.002,0,0,0,0.002,0.002,0,0,0,0,0,0.002,0,0.006,0,0,0,0.002,0,0,0,0,0,0.002,0,0.012,0,0,0.008,0.01,0.002,0.002,0.014,0.004,0.712,0,0,0,0,0.004,0.006,0,0,0,0,0.004,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0.018,0
