"id","Acer_Capillipes","Acer_Circinatum","Acer_Mono","Acer_Opalus","Acer_Palmatum","Acer_Pictum","Acer_Platanoids","Acer_Rubrum","Acer_Rufinerve","Acer_Saccharinum","Alnus_Cordata","Alnus_Maximowiczii","Alnus_Rubra","Alnus_Sieboldiana","Alnus_Viridis","Arundinaria_Simonii","Betula_Austrosinensis","Betula_Pendula","Callicarpa_Bodinieri","Castanea_Sativa","Celtis_Koraiensis","Cercis_Siliquastrum","Cornus_Chinensis","Cornus_Controversa","Cornus_Macrophylla","Cotinus_Coggygria","Crataegus_Monogyna","Cytisus_Battandieri","Eucalyptus_Glaucescens","Eucalyptus_Neglecta","Eucalyptus_Urnigera","Fagus_Sylvatica","Ginkgo_Biloba","Ilex_Aquifolium","Ilex_Cornuta","Liquidambar_Styraciflua","Liriodendron_Tulipifera","Lithocarpus_Cleistocarpus","Lithocarpus_Edulis","Magnolia_Heptapeta","Magnolia_Salicifolia","Morus_Nigra","Olea_Europaea","Phildelphus","Populus_Adenopoda","Populus_Grandidentata","Populus_Nigra","Prunus_Avium","Prunus_X_Shmittii","Pterocarya_Stenoptera","Quercus_Afares","Quercus_Agrifolia","Quercus_Alnifolia","Quercus_Brantii","Quercus_Canariensis","Quercus_Castaneifolia","Quercus_Cerris","Quercus_Chrysolepis","Quercus_Coccifera","Quercus_Coccinea","Quercus_Crassifolia","Quercus_Crassipes","Quercus_Dolicholepis","Quercus_Ellipsoidalis","Quercus_Greggii","Quercus_Hartwissiana","Quercus_Ilex","Quercus_Imbricaria","Quercus_Infectoria_sub","Quercus_Kewensis","Quercus_Nigra","Quercus_Palustris","Quercus_Phellos","Quercus_Phillyraeoides","Quercus_Pontica","Quercus_Pubescens","Quercus_Pyrenaica","Quercus_Rhysophylla","Quercus_Rubra","Quercus_Semecarpifolia","Quercus_Shumardii","Quercus_Suber","Quercus_Texana","Quercus_Trojana","Quercus_Variabilis","Quercus_Vulcanica","Quercus_x_Hispanica","Quercus_x_Turneri","Rhododendron_x_Russellianum","Salix_Fragilis","Salix_Intergra","Sorbus_Aria","Tilia_Oliveri","Tilia_Platyphyllos","Tilia_Tomentosa","Ulmus_Bergmanniana","Viburnum_Tinus","Viburnum_x_Rhytidophylloides","Zelkova_Serrata"
293,0.002,0,0,0.002,0.004,0.004,0,0.002,0.002,0.004,0.006,0,0.008,0,0.004,0,0.01,0.002,0.002,0.004,0,0.018,0,0,0,0,0.042,0.01,0,0,0.002,0.008,0.006,0.002,0,0.004,0,0,0,0,0,0.014,0.01,0.002,0.02,0,0.018,0,0.002,0.008,0.004,0.066,0.006,0,0.002,0.002,0.04,0,0,0,0.006,0,0,0.004,0.118,0.002,0.006,0,0.006,0,0,0,0,0.01,0.01,0.204,0,0.026,0.018,0,0,0.004,0,0.138,0.022,0,0.006,0,0.022,0,0.002,0.002,0.008,0,0.004,0.006,0.004,0.028,0.002
295,0,0,0.002,0.004,0,0.002,0,0,0,0,0.002,0,0,0,0,0,0,0,0.002,0,0,0.03,0.004,0,0,0,0.012,0.508,0,0,0.004,0.014,0,0,0.008,0.002,0.004,0,0.004,0.002,0,0.006,0.026,0.006,0.004,0,0.002,0,0,0,0.012,0,0,0,0,0,0,0.002,0.004,0,0,0,0.004,0,0,0,0.06,0.004,0.01,0,0,0,0.036,0,0,0.002,0,0.084,0,0,0,0,0,0.012,0.004,0,0,0.002,0.004,0.004,0,0,0,0,0,0.002,0,0.104,0.002
296,0,0,0.002,0.006,0,0.006,0,0,0,0,0.006,0,0.002,0,0,0,0.006,0.002,0,0,0.002,0.016,0.002,0,0,0,0.014,0.002,0,0.002,0.002,0.038,0.012,0.002,0,0.002,0,0,0,0,0,0.002,0.006,0,0.006,0.002,0.038,0,0,0.006,0.006,0.408,0.002,0.004,0.002,0.004,0.028,0,0.002,0,0.002,0,0,0,0.062,0.002,0.012,0,0.002,0.004,0,0,0.026,0,0.01,0.026,0,0.026,0.026,0.002,0,0,0,0.106,0.018,0.002,0,0,0.01,0,0,0,0,0,0,0,0,0.024,0
297,0.004,0.006,0.002,0,0,0,0,0.012,0,0,0.002,0.002,0,0.006,0.008,0.002,0.002,0,0.002,0,0.004,0.01,0.002,0.002,0,0.002,0.038,0.084,0.004,0,0,0.22,0.066,0.004,0,0,0,0,0,0.002,0.002,0.014,0.028,0.002,0.122,0,0,0,0,0.006,0.002,0,0.006,0,0,0.004,0,0.004,0.006,0,0.014,0.002,0.036,0.002,0.004,0.002,0.082,0.002,0.004,0,0,0,0.004,0.004,0,0.012,0,0.032,0,0.004,0,0.006,0,0.016,0.02,0,0.002,0,0.002,0.002,0.004,0.006,0.006,0,0,0.008,0.002,0.04,0
299,0,0,0.01,0.006,0,0,0,0,0,0,0,0,0,0,0,0.002,0,0,0,0.002,0,0.002,0,0.008,0.002,0.004,0,0,0.002,0.008,0.004,0,0,0,0.042,0,0.028,0.032,0.178,0.546,0.046,0.002,0.004,0.002,0,0.008,0,0,0.002,0,0.006,0,0,0,0,0.002,0,0.002,0,0.006,0,0.002,0,0.004,0,0,0,0.006,0,0,0,0.002,0,0,0,0,0,0,0,0,0,0,0.002,0,0.002,0.006,0,0.002,0,0,0,0,0,0,0.004,0,0.014,0,0
300,0.004,0,0.004,0.002,0,0.002,0.002,0,0,0.004,0,0,0,0,0,0.008,0,0.002,0.004,0,0.01,0.006,0.008,0.356,0.09,0.05,0,0.002,0.02,0.042,0.066,0.006,0,0.004,0.004,0,0.002,0.008,0.02,0.016,0.004,0,0,0.008,0,0,0,0,0,0,0,0,0.008,0,0.004,0.002,0,0,0,0.004,0.012,0.028,0.012,0,0,0.018,0,0.012,0.018,0.004,0.024,0.024,0.008,0.004,0,0,0.002,0,0,0.01,0.002,0.006,0.004,0,0,0.004,0.004,0,0,0,0.01,0,0,0.002,0,0,0.016,0,0.004
301,0,0,0.004,0.006,0,0.002,0,0.004,0.002,0,0,0.002,0.002,0,0.002,0.018,0,0.004,0.018,0,0,0.006,0.034,0.112,0.254,0.016,0,0.002,0.086,0.112,0.022,0,0,0,0.008,0,0,0,0.002,0.002,0,0,0.002,0.02,0,0,0,0,0.004,0.008,0,0,0.008,0,0.01,0.004,0,0,0,0,0.008,0.006,0.016,0,0,0.004,0.002,0.004,0.056,0.006,0.016,0,0,0.028,0,0.002,0,0,0,0.04,0.004,0.002,0,0,0,0,0.014,0,0,0,0.004,0,0.01,0,0,0,0,0.002,0
305,0.006,0,0.49,0.002,0,0,0.006,0,0.004,0.002,0,0,0,0,0,0.006,0,0.006,0.004,0.002,0.004,0.004,0.002,0.004,0.006,0.008,0.002,0.004,0,0.004,0.006,0.006,0.006,0.004,0.014,0.002,0.002,0.044,0.064,0.028,0.024,0,0.006,0.006,0.004,0.004,0,0.004,0,0,0.02,0,0.004,0,0,0,0,0.01,0.006,0.01,0.006,0.01,0.004,0.002,0,0.004,0.002,0.008,0.002,0.008,0.002,0.004,0.002,0,0,0.002,0.022,0.002,0,0.002,0,0.01,0.008,0,0.008,0.014,0,0.004,0,0.002,0.022,0,0,0,0.002,0,0.008,0,0
308,0.02,0.014,0,0.016,0,0,0,0,0.01,0.004,0,0,0.01,0.004,0.01,0,0.002,0,0,0.018,0.002,0.002,0.002,0,0,0,0.01,0.004,0,0.002,0,0.002,0.004,0,0,0,0,0,0.002,0.002,0,0.63,0.018,0,0.002,0.006,0,0.004,0.018,0,0.018,0,0,0,0.004,0,0,0,0,0.006,0,0,0.002,0.008,0,0,0,0,0.004,0.004,0,0.006,0,0,0,0,0,0.002,0,0,0.008,0,0.002,0.004,0.022,0.018,0,0.002,0,0.002,0,0.004,0,0.004,0.038,0.016,0.002,0.002,0.004
312,0.002,0,0.006,0.026,0,0.002,0,0,0,0,0,0,0.002,0,0,0,0,0,0.002,0,0,0.006,0.004,0.008,0.004,0.012,0,0.002,0.004,0,0.004,0,0.002,0,0.004,0,0.004,0,0.008,0.002,0,0,0.014,0.004,0,0,0,0,0,0.002,0.006,0,0.002,0.002,0.006,0.002,0,0,0.002,0.002,0.008,0.664,0.002,0.008,0,0.002,0,0.008,0.05,0.018,0,0.008,0.002,0.026,0,0,0.002,0,0,0.006,0,0.02,0,0,0.002,0,0.002,0,0,0,0.012,0,0,0.002,0.002,0,0.004,0,0.006
313,0,0,0,0,0,0,0,0,0,0.008,0,0.002,0,0.002,0,0.002,0,0,0.008,0,0.002,0.002,0.016,0.062,0.578,0,0,0.002,0.044,0.026,0.024,0,0,0.002,0.002,0.002,0,0,0.002,0,0,0,0.002,0.006,0,0.002,0,0,0,0.002,0,0,0.008,0,0.008,0.002,0,0,0,0,0.006,0.008,0.014,0,0,0.004,0,0.004,0.03,0.006,0.04,0.01,0.006,0.014,0,0.002,0.004,0,0,0.016,0,0.004,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0.002,0.004
316,0,0.002,0,0,0,0.002,0,0,0,0,0.002,0,0,0,0.002,0.002,0.006,0,0.002,0,0,0.052,0.002,0.002,0.002,0.004,0.008,0.076,0,0,0,0.01,0.004,0,0,0.002,0,0.002,0.002,0,0,0,0.004,0.002,0.04,0,0.002,0,0,0,0,0.006,0,0,0,0,0,0.002,0,0,0,0,0.01,0,0,0.002,0.064,0,0.002,0,0.002,0,0.054,0.006,0,0.002,0,0.116,0.002,0,0,0,0,0.034,0,0,0,0,0.006,0,0.002,0,0,0,0,0,0.002,0.456,0
318,0,0,0.004,0.012,0,0.002,0.012,0,0,0,0,0.006,0.002,0,0,0.078,0,0.002,0,0,0.002,0,0.022,0.018,0.028,0.026,0,0,0.152,0.336,0.05,0,0.002,0,0.008,0,0.02,0.002,0.008,0.002,0.004,0,0,0.006,0,0.004,0,0,0.004,0,0.002,0,0.01,0,0,0,0,0,0,0,0.006,0.004,0,0,0,0.002,0,0.018,0.012,0.006,0.006,0.006,0,0.008,0,0,0,0,0,0.068,0.01,0.01,0,0,0.002,0,0.008,0.002,0,0,0,0,0,0,0,0,0.002,0,0.006
320,0.002,0.002,0.002,0,0.002,0.002,0.002,0.002,0,0,0,0.004,0,0,0,0.066,0,0.002,0.008,0,0.002,0,0.014,0.036,0.02,0.006,0,0.002,0.448,0.176,0.006,0,0,0.006,0.004,0,0.002,0,0.006,0.002,0,0,0.008,0.002,0,0,0,0,0,0.002,0.002,0,0.01,0,0.008,0.008,0,0,0,0,0.01,0.012,0,0,0.002,0.002,0,0,0.02,0.004,0.016,0.004,0,0,0.002,0,0,0.004,0,0.024,0.002,0.002,0,0,0.004,0,0.002,0,0,0,0.01,0,0.004,0,0,0,0.006,0,0.006
332,0.008,0,0.012,0.068,0,0,0.01,0,0.002,0,0,0,0.002,0,0,0.008,0,0.006,0.004,0.008,0,0.004,0.004,0.006,0.006,0.006,0.002,0,0.006,0.006,0.014,0.008,0.006,0,0.002,0,0.026,0.002,0.014,0.002,0,0,0.002,0.018,0,0.024,0,0.002,0.016,0.002,0.01,0,0.014,0,0.008,0.008,0,0,0,0.004,0.018,0.034,0.004,0.006,0,0.002,0,0.02,0.196,0.064,0.006,0.016,0.002,0.044,0,0,0.01,0.002,0,0.036,0.006,0.024,0,0.002,0.002,0.018,0.04,0.006,0,0,0.024,0.004,0,0.002,0.004,0,0.03,0,0.028
337,0,0.002,0.032,0.012,0,0,0.012,0.002,0,0,0,0,0,0,0,0,0,0.004,0,0.002,0,0,0,0,0,0,0,0.006,0.004,0,0.01,0,0,0,0.014,0,0.012,0,0.01,0.002,0.006,0,0.018,0.054,0.004,0.034,0,0.002,0,0,0.006,0,0.02,0.002,0,0,0,0.012,0.024,0.002,0.016,0.014,0,0.006,0,0,0.01,0.036,0.006,0.02,0,0.006,0,0.014,0,0,0.006,0,0,0.006,0,0.388,0,0,0.002,0.01,0.014,0.006,0,0.012,0.06,0,0.004,0,0.006,0.004,0.046,0,0
343,0.002,0.006,0.01,0.006,0.002,0.016,0.002,0,0,0,0.004,0,0,0,0.002,0.004,0.002,0,0.002,0,0,0.018,0.004,0,0.002,0,0.01,0.058,0.008,0.002,0,0.024,0.02,0,0.002,0.006,0.006,0,0.006,0,0,0.004,0.474,0.002,0.074,0.006,0.002,0,0,0.004,0.008,0.002,0.002,0,0,0.002,0.002,0,0.004,0.002,0.002,0.008,0.002,0.006,0.002,0,0.056,0.004,0.008,0.004,0,0.004,0.014,0.002,0,0,0.002,0.016,0,0,0.002,0.004,0.002,0,0.022,0,0.002,0,0.006,0,0,0,0,0.002,0.002,0.002,0.002,0.01,0.002
346,0,0.002,0,0.002,0,0.01,0.002,0,0,0.004,0.004,0,0.002,0.002,0.004,0,0.016,0,0.002,0,0,0.016,0,0,0,0,0.024,0,0,0.002,0,0.024,0.01,0.004,0,0.002,0,0,0,0,0,0.004,0,0,0.004,0.004,0.044,0,0,0,0.008,0.378,0,0.006,0.002,0.006,0.032,0,0,0.002,0.004,0,0,0,0.034,0,0.008,0,0.006,0,0.004,0,0.016,0,0.008,0.04,0,0.018,0.044,0,0.002,0,0,0.12,0.012,0,0,0,0.012,0,0,0,0.002,0,0,0.002,0,0.046,0
347,0.006,0,0.004,0.058,0,0,0,0.008,0,0,0,0.002,0.006,0.002,0,0,0,0.012,0.002,0.002,0.002,0,0,0,0,0,0.004,0,0.002,0.002,0.006,0,0,0,0,0,0.002,0,0,0,0,0,0.002,0.018,0,0.006,0,0,0.032,0.01,0.012,0,0.018,0.008,0.002,0.006,0,0,0.002,0.004,0.056,0.008,0.006,0,0.002,0.006,0,0.002,0.052,0.082,0.002,0.026,0,0.086,0,0.004,0.002,0,0.002,0.068,0,0.02,0,0,0,0.014,0.268,0,0,0,0.004,0.004,0.004,0,0.01,0,0.016,0,0.016
351,0.002,0.002,0,0,0,0,0,0,0.004,0,0.01,0.014,0.002,0.006,0.008,0.008,0.002,0,0.054,0,0.002,0,0.022,0.004,0.006,0.026,0.004,0.008,0.018,0.018,0.002,0.004,0,0.04,0,0.002,0.002,0,0,0,0,0,0.006,0.006,0.006,0,0.004,0,0.002,0.026,0,0,0.022,0.058,0.004,0.024,0,0,0,0,0.002,0.002,0.33,0,0,0.018,0.01,0,0.012,0,0.028,0,0,0.006,0.002,0.006,0,0.004,0,0.004,0.02,0,0,0,0,0,0.004,0,0.016,0,0.002,0.034,0.052,0.006,0,0,0,0.006,0.008
352,0.002,0,0,0.012,0,0,0,0.012,0,0,0,0,0.004,0.004,0.002,0.006,0.002,0.018,0.022,0,0.006,0.002,0,0.014,0.006,0.008,0,0.002,0.014,0.018,0,0.006,0.012,0.012,0,0,0,0,0,0.002,0.002,0,0.004,0.002,0,0,0,0,0.002,0.006,0.002,0,0.018,0.002,0,0,0,0,0,0.002,0.52,0.01,0.068,0.002,0,0,0.01,0,0.016,0.01,0.002,0.008,0,0.01,0,0.002,0.002,0,0,0.042,0.002,0.008,0,0,0,0,0.03,0,0,0.004,0.006,0.004,0.014,0,0,0,0,0,0.004
353,0,0,0.006,0.006,0,0,0,0.014,0.002,0,0.006,0.006,0.008,0.018,0,0.002,0,0.006,0.01,0,0,0,0,0.004,0.006,0.002,0.002,0.004,0.014,0.002,0.016,0,0.002,0,0,0.002,0.002,0,0,0,0,0,0.004,0.004,0.002,0.006,0,0,0.002,0.008,0.016,0.002,0.48,0.012,0.002,0.01,0,0,0,0,0.03,0,0.016,0,0.002,0.006,0.01,0.002,0.01,0.014,0.01,0.002,0,0.016,0,0.006,0,0,0,0.028,0,0.054,0,0,0,0.002,0.038,0,0,0,0.004,0.006,0.024,0.002,0.004,0,0.006,0,0.02
359,0.02,0.004,0.002,0.002,0,0,0,0.01,0.034,0,0,0.014,0.004,0.022,0.012,0,0.004,0.01,0,0.008,0.002,0,0.002,0,0,0,0.02,0,0,0,0,0,0.002,0.002,0,0,0.002,0,0,0,0,0.04,0.004,0.004,0.006,0.002,0,0.004,0.012,0.014,0.006,0,0.002,0,0,0.002,0,0,0,0.004,0,0,0,0.01,0,0,0.002,0,0,0.002,0.002,0.008,0,0.002,0,0,0,0.004,0,0.002,0,0,0.002,0.002,0.004,0.002,0,0,0,0.004,0.002,0.012,0,0,0.036,0.622,0.002,0.004,0
361,0,0,0,0,0.006,0,0,0,0,0.004,0.022,0,0,0,0.004,0,0,0,0.008,0,0.004,0.008,0.006,0.002,0.002,0.004,0.002,0,0.004,0.002,0,0.01,0.014,0.012,0,0.016,0,0,0,0.002,0,0,0,0,0.006,0,0.042,0,0,0.008,0.002,0.012,0.006,0.05,0.024,0.072,0.02,0,0.004,0,0,0,0.006,0,0.27,0.016,0.008,0,0.022,0.004,0.044,0.002,0,0.008,0.016,0.012,0,0.002,0.004,0.002,0.028,0.002,0,0.006,0.008,0,0,0,0.01,0,0.006,0.01,0.048,0.068,0,0,0,0.004,0.016
368,0,0,0.008,0.004,0,0.002,0.002,0.006,0,0,0,0,0,0,0,0.004,0,0.006,0,0.004,0,0.004,0.002,0,0,0,0.006,0.03,0.004,0,0.004,0,0,0,0.036,0,0.026,0,0.02,0.012,0.008,0.006,0.482,0.018,0.032,0.004,0,0.002,0,0.002,0.032,0,0,0,0,0.004,0,0.016,0.008,0.01,0.008,0.01,0.008,0.012,0,0,0.008,0.002,0,0.01,0,0,0,0.018,0,0,0,0.006,0,0.004,0,0.032,0,0.002,0.002,0.006,0.006,0.004,0.002,0.006,0.018,0,0,0,0.008,0.018,0.004,0.002,0
370,0,0,0.014,0.01,0,0,0.002,0,0,0,0,0,0,0,0,0,0,0.002,0,0.008,0,0.004,0,0.004,0.006,0,0,0,0,0,0.008,0,0,0,0.09,0,0.02,0.034,0.036,0.032,0.042,0,0.002,0.066,0,0.02,0,0.006,0,0,0.002,0,0,0,0,0,0,0.006,0.006,0.004,0.002,0.012,0.004,0.008,0,0,0,0.076,0.002,0.028,0,0,0.004,0.006,0,0,0.008,0,0,0.002,0,0.036,0.002,0,0,0.036,0.004,0.02,0,0.004,0.024,0,0,0,0,0,0.296,0.002,0
372,0.01,0.004,0,0.002,0,0,0,0.002,0.036,0,0,0.02,0.01,0.01,0.016,0,0.008,0.016,0.002,0.026,0.002,0,0,0,0,0,0.01,0.006,0.002,0,0,0,0,0,0,0,0.002,0,0.002,0,0,0.076,0.008,0.004,0.004,0.002,0,0.012,0.052,0.002,0.014,0,0.002,0,0,0,0,0.002,0.004,0.004,0.006,0,0.002,0.016,0,0,0,0.002,0,0.002,0,0.006,0,0,0,0,0,0.006,0,0,0,0,0,0.004,0.006,0.002,0.004,0,0,0.01,0,0.002,0.002,0.002,0.084,0.464,0.004,0.002,0.002
373,0.044,0.004,0,0,0,0,0.002,0.008,0.02,0.014,0.01,0.028,0.028,0.018,0.016,0,0,0.002,0.014,0,0.424,0,0.004,0.002,0.002,0,0.01,0,0.002,0.006,0,0,0,0.032,0,0.006,0,0,0,0,0,0.004,0,0,0,0,0.002,0,0.012,0.02,0.002,0,0,0.014,0.03,0.042,0,0,0,0,0.002,0,0.006,0.004,0,0.058,0,0,0,0,0.004,0.008,0,0.002,0.004,0,0,0,0.002,0.004,0.018,0,0,0.002,0.004,0,0,0,0,0,0,0.018,0.006,0.016,0,0.002,0,0,0.018
378,0.014,0.004,0.004,0.012,0,0,0.006,0,0.01,0.002,0,0.004,0.004,0.004,0,0.002,0.006,0,0,0.012,0.004,0,0.002,0.004,0,0.002,0.002,0.002,0,0,0,0,0.002,0,0.004,0,0.01,0.002,0.004,0.002,0.002,0.016,0,0.002,0.002,0.01,0,0.002,0.002,0.004,0.002,0,0,0,0,0,0,0,0.002,0.402,0,0.006,0,0.126,0.002,0.008,0,0.002,0,0.012,0.004,0.102,0,0,0.002,0,0.004,0,0.002,0.002,0.008,0.002,0.036,0,0.01,0.006,0.004,0.002,0,0.012,0.008,0,0.002,0,0.034,0.03,0.004,0,0
381,0,0,0,0,0.024,0.04,0,0,0,0.014,0.014,0,0,0,0.002,0,0.008,0,0.002,0,0.004,0.002,0.004,0,0,0,0.006,0.002,0,0.002,0,0.004,0,0.014,0,0.69,0,0,0,0,0,0.002,0.002,0,0.004,0,0.002,0,0,0.008,0,0.004,0,0.008,0.002,0.004,0.006,0,0,0,0,0.002,0,0,0.004,0.004,0.014,0,0.004,0,0.02,0.002,0.006,0.002,0.006,0,0,0,0.008,0,0.014,0,0,0.002,0,0,0,0,0.004,0,0.002,0.014,0,0.016,0,0,0,0.002,0
384,0,0,0.002,0.01,0,0,0.004,0.004,0,0,0,0,0,0.002,0,0,0,0.024,0.002,0.01,0,0,0,0.002,0.004,0,0,0,0,0,0.044,0,0.004,0,0.002,0,0.004,0,0,0,0,0.002,0.002,0.038,0,0.03,0,0.01,0.018,0.002,0.012,0,0.054,0,0,0,0,0.004,0.008,0.004,0.012,0,0.002,0.002,0.002,0.004,0.002,0.02,0.004,0.04,0,0,0.002,0.088,0,0.002,0,0.002,0,0.016,0,0.05,0,0.012,0,0.02,0.368,0,0,0.006,0.004,0.002,0,0,0.006,0,0.032,0,0
385,0.004,0.582,0,0,0.03,0.008,0.002,0.004,0.032,0.012,0.02,0.002,0.012,0.004,0.028,0.006,0.06,0.002,0,0,0.008,0.004,0.004,0,0,0,0.032,0,0,0,0,0.004,0.014,0.002,0,0.006,0,0,0,0,0,0.014,0,0,0.008,0,0,0,0,0.006,0,0.002,0,0.006,0.012,0,0,0,0,0,0,0.002,0,0.002,0,0,0.002,0,0,0,0.002,0,0.002,0.002,0,0,0,0,0.002,0,0.004,0,0.002,0.002,0.012,0,0,0,0,0,0.002,0.006,0.002,0.004,0,0.012,0,0,0.01
391,0.002,0.024,0,0.004,0.004,0.114,0,0,0,0.012,0.01,0.002,0.006,0,0.004,0.004,0.056,0,0.002,0,0.004,0.022,0.002,0.004,0.004,0,0.198,0.008,0.004,0,0,0.028,0.008,0.002,0,0.008,0,0,0.002,0,0,0.006,0.008,0.002,0.01,0,0.01,0,0.002,0.004,0.01,0.018,0,0.014,0.036,0.008,0.016,0,0,0.004,0,0.006,0.002,0.002,0.018,0.004,0.018,0,0.004,0.006,0.006,0.004,0.064,0.004,0.002,0.026,0.002,0.014,0.024,0.002,0.014,0,0.002,0.058,0.016,0.006,0,0,0,0,0,0.002,0.002,0,0,0,0,0.006,0
395,0,0,0.018,0.01,0,0,0.008,0,0,0,0,0,0,0,0,0.01,0,0,0,0.002,0.002,0.006,0,0.004,0.006,0,0,0,0.002,0.008,0.004,0,0,0,0.044,0,0.03,0.026,0.482,0.116,0.014,0,0.016,0.008,0,0.01,0,0,0,0.002,0.012,0,0.008,0,0,0.002,0,0.012,0.002,0.006,0.002,0.002,0,0.006,0,0,0.004,0.016,0,0.006,0,0.004,0,0.002,0,0,0,0,0,0.004,0,0.012,0.002,0.002,0,0.006,0,0.014,0,0.004,0.012,0,0.002,0,0.004,0,0.026,0,0
399,0,0,0.006,0.026,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002,0.006,0.008,0,0.004,0.002,0.008,0.018,0,0,0.004,0.004,0.004,0.022,0.002,0,0,0.006,0,0.01,0.002,0.006,0.006,0.002,0,0.008,0.3,0,0.006,0,0.002,0.002,0.002,0.014,0,0.006,0.002,0,0,0,0,0.004,0.004,0,0.006,0,0.004,0.002,0,0,0.034,0.01,0.054,0,0.014,0,0.038,0,0,0.01,0.002,0,0.016,0,0.016,0,0.002,0,0.014,0.026,0.016,0,0.004,0.046,0,0,0,0.002,0.002,0.184,0,0
400,0.002,0.002,0.002,0.004,0,0.006,0,0,0.002,0,0.004,0,0.002,0,0.004,0,0.006,0,0,0,0,0.014,0,0,0,0,0.032,0.006,0,0,0,0.016,0.004,0,0,0.004,0.002,0,0,0,0,0.004,0.016,0.002,0.016,0,0.03,0,0.004,0.002,0.004,0.09,0.002,0.004,0.006,0.002,0.078,0,0.002,0,0,0,0,0.006,0.102,0,0,0,0.004,0,0,0,0.002,0,0.008,0.222,0,0.018,0.014,0,0,0.01,0,0.15,0.024,0.002,0.006,0,0.014,0.002,0,0,0.008,0,0.004,0.004,0.004,0.022,0
401,0.036,0.004,0,0,0.006,0.004,0.004,0,0,0.018,0.04,0.008,0.008,0.012,0.03,0,0.008,0,0.012,0,0.384,0.002,0,0,0,0.002,0.006,0.004,0,0,0,0.006,0.008,0.04,0,0.008,0,0,0,0,0,0.01,0,0,0.002,0,0,0,0.004,0.012,0.002,0.004,0.002,0.032,0.07,0.028,0.002,0,0,0.002,0,0,0,0,0,0.032,0,0,0.002,0,0.004,0.004,0,0.004,0.016,0,0,0,0.006,0.004,0.036,0,0,0.002,0.01,0,0,0,0,0,0,0.016,0.006,0.028,0,0,0,0.002,0.008
402,0,0.002,0.006,0.008,0,0,0.008,0.006,0,0,0,0,0,0,0,0.002,0,0.024,0.004,0.004,0,0,0,0.006,0.004,0.012,0,0.01,0.002,0.006,0.012,0.006,0.008,0,0,0,0,0.004,0.002,0.002,0,0.002,0.006,0.016,0.016,0.022,0,0,0,0,0,0,0.026,0,0,0,0,0.006,0.002,0.002,0.494,0.002,0.012,0,0,0,0.008,0.006,0.008,0.018,0.002,0.006,0,0.032,0,0.002,0,0,0,0.044,0,0.04,0,0.004,0.002,0,0.042,0.002,0,0.004,0.002,0.008,0.004,0,0.002,0.008,0.008,0,0.004
403,0,0,0,0,0.002,0,0,0,0,0.002,0.008,0,0,0.002,0.004,0.002,0.004,0,0,0,0.004,0.006,0.004,0.002,0,0,0,0.006,0,0,0,0.006,0,0.002,0,0.006,0,0,0,0,0,0,0,0,0.002,0,0.562,0,0,0.006,0,0.042,0.004,0.002,0.008,0.008,0.068,0,0.002,0,0,0,0,0,0.04,0.002,0.01,0,0,0,0,0,0.002,0,0.036,0.038,0,0.01,0.028,0.002,0.004,0,0,0.018,0,0,0,0,0.026,0,0,0,0,0.004,0,0,0,0.014,0.002
405,0,0,0.008,0.056,0,0,0.022,0,0,0,0,0,0,0,0,0,0,0.006,0.002,0.008,0,0.002,0,0.002,0.004,0.006,0,0.002,0.002,0.004,0.022,0.01,0.006,0,0.016,0,0.026,0.008,0.018,0.004,0.008,0,0.004,0.034,0.002,0.06,0,0.004,0,0,0.006,0,0.016,0.002,0,0,0,0,0.004,0.004,0.036,0.004,0.004,0.002,0,0.002,0,0.04,0.012,0.038,0,0.006,0,0.046,0,0,0.002,0.002,0,0.118,0,0.122,0,0,0.008,0.014,0.018,0,0,0.004,0.054,0,0,0,0.01,0,0.072,0,0.008
406,0,0.002,0,0,0,0.006,0.006,0.004,0.002,0,0.002,0.004,0.012,0.004,0.002,0.024,0,0,0.012,0,0.006,0.008,0.468,0.028,0.014,0.038,0,0.002,0.07,0.032,0.002,0.002,0.002,0,0.002,0,0.006,0,0.002,0.006,0,0,0.006,0.002,0.002,0,0,0,0,0.002,0.004,0,0.008,0.006,0.002,0.022,0,0,0,0,0.004,0.014,0.028,0.01,0,0.002,0.008,0.014,0.014,0.002,0.028,0,0.008,0.012,0,0,0,0,0,0.014,0,0,0,0,0.002,0,0,0,0.004,0,0,0.004,0.002,0.002,0,0,0.002,0.002,0.002
407,0,0.002,0.004,0.016,0,0,0.002,0.008,0.006,0,0.002,0.002,0.016,0.006,0.004,0.008,0,0.01,0,0.002,0,0,0.014,0.004,0.002,0.006,0,0,0.014,0.026,0.004,0,0.002,0.006,0,0,0.002,0,0,0,0,0,0.002,0.004,0.002,0.012,0.002,0,0.004,0.004,0.006,0,0.038,0.006,0.002,0.008,0,0,0.002,0.002,0.05,0.01,0.018,0.004,0,0.006,0.002,0.002,0.044,0.014,0.004,0.006,0.002,0.02,0,0.002,0,0,0,0.474,0.002,0.008,0,0.002,0.006,0,0.028,0,0,0,0.002,0.008,0.006,0,0.006,0,0,0,0.012
