"id","Acer_Capillipes","Acer_Circinatum","Acer_Mono","Acer_Opalus","Acer_Palmatum","Acer_Pictum","Acer_Platanoids","Acer_Rubrum","Acer_Rufinerve","Acer_Saccharinum","Alnus_Cordata","Alnus_Maximowiczii","Alnus_Rubra","Alnus_Sieboldiana","Alnus_Viridis","Arundinaria_Simonii","Betula_Austrosinensis","Betula_Pendula","Callicarpa_Bodinieri","Castanea_Sativa","Celtis_Koraiensis","Cercis_Siliquastrum","Cornus_Chinensis","Cornus_Controversa","Cornus_Macrophylla","Cotinus_Coggygria","Crataegus_Monogyna","Cytisus_Battandieri","Eucalyptus_Glaucescens","Eucalyptus_Neglecta","Eucalyptus_Urnigera","Fagus_Sylvatica","Ginkgo_Biloba","Ilex_Aquifolium","Ilex_Cornuta","Liquidambar_Styraciflua","Liriodendron_Tulipifera","Lithocarpus_Cleistocarpus","Lithocarpus_Edulis","Magnolia_Heptapeta","Magnolia_Salicifolia","Morus_Nigra","Olea_Europaea","Phildelphus","Populus_Adenopoda","Populus_Grandidentata","Populus_Nigra","Prunus_Avium","Prunus_X_Shmittii","Pterocarya_Stenoptera","Quercus_Afares","Quercus_Agrifolia","Quercus_Alnifolia","Quercus_Brantii","Quercus_Canariensis","Quercus_Castaneifolia","Quercus_Cerris","Quercus_Chrysolepis","Quercus_Coccifera","Quercus_Coccinea","Quercus_Crassifolia","Quercus_Crassipes","Quercus_Dolicholepis","Quercus_Ellipsoidalis","Quercus_Greggii","Quercus_Hartwissiana","Quercus_Ilex","Quercus_Imbricaria","Quercus_Infectoria_sub","Quercus_Kewensis","Quercus_Nigra","Quercus_Palustris","Quercus_Phellos","Quercus_Phillyraeoides","Quercus_Pontica","Quercus_Pubescens","Quercus_Pyrenaica","Quercus_Rhysophylla","Quercus_Rubra","Quercus_Semecarpifolia","Quercus_Shumardii","Quercus_Suber","Quercus_Texana","Quercus_Trojana","Quercus_Variabilis","Quercus_Vulcanica","Quercus_x_Hispanica","Quercus_x_Turneri","Rhododendron_x_Russellianum","Salix_Fragilis","Salix_Intergra","Sorbus_Aria","Tilia_Oliveri","Tilia_Platyphyllos","Tilia_Tomentosa","Ulmus_Bergmanniana","Viburnum_Tinus","Viburnum_x_Rhytidophylloides","Zelkova_Serrata"
337,0,0.004,0.004,0,0,0,0,0,0,0.002,0,0,0,0,0,0.002,0,0.004,0,0,0,0,0,0,0.002,0.002,0.068,0.006,0,0,0,0,0,0.002,0.002,0,0,0,0.002,0,0,0,0.062,0,0.002,0.004,0,0.002,0.002,0,0,0,0,0,0,0,0.006,0,0.366,0.004,0,0.022,0,0.006,0.002,0.002,0.132,0,0,0.008,0,0.002,0,0,0.01,0.114,0.002,0,0,0.002,0.004,0.124,0.004,0,0,0.004,0.002,0.002,0,0.01,0,0,0,0,0,0,0,0,0
343,0,0.006,0,0.002,0.002,0,0.002,0,0,0.002,0,0,0,0,0,0,0,0,0,0,0.006,0,0,0,0,0.002,0.022,0.008,0,0,0.002,0.002,0,0,0.002,0,0.002,0,0,0,0,0,0.298,0.002,0.004,0.002,0,0,0.002,0,0.002,0,0.008,0.002,0,0.002,0,0,0.134,0,0,0.122,0.002,0.002,0.002,0.002,0.028,0,0,0,0.002,0,0,0.004,0.002,0.212,0,0,0,0,0.002,0.088,0,0.002,0,0.008,0,0,0,0.004,0,0,0,0,0,0,0.002,0,0
346,0,0.002,0,0.002,0,0,0,0,0,0,0,0,0.002,0,0.026,0,0,0,0,0,0.01,0,0.004,0,0.028,0,0.002,0.016,0,0,0.004,0.032,0,0.036,0.202,0,0,0,0,0.002,0,0,0,0,0,0.032,0.012,0.012,0.014,0,0.006,0.002,0.008,0,0,0,0,0.004,0.008,0,0,0.004,0.022,0,0.002,0,0.006,0,0.038,0,0,0,0,0.032,0.012,0.002,0,0,0,0.024,0,0.002,0,0.178,0,0,0,0.004,0,0,0,0.008,0,0,0,0,0.2,0,0
347,0,0,0,0.004,0,0,0,0,0,0,0,0,0,0,0.016,0.034,0,0,0.05,0.016,0,0,0,0,0,0,0.002,0.006,0.002,0.006,0.002,0,0.046,0.002,0.014,0,0,0,0.002,0,0.002,0,0,0,0,0.004,0,0.004,0,0.016,0.008,0,0.002,0.006,0.026,0.032,0.032,0.022,0.008,0,0,0,0.006,0,0.004,0.038,0,0.006,0.07,0.056,0.018,0,0.09,0,0,0.002,0.002,0.008,0.006,0,0,0,0,0,0.004,0.002,0.06,0.088,0.086,0.014,0.062,0.002,0.008,0,0,0,0.002,0.002,0
351,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004,0.012,0,0,0,0,0.002,0,0,0.002,0.002,0.01,0,0,0.04,0,0.006,0.002,0.008,0,0,0,0,0.002,0,0,0.004,0,0.006,0,0,0.006,0,0,0,0.004,0,0,0.002,0.034,0,0.004,0,0,0,0.004,0,0,0.004,0.05,0,0.432,0,0.01,0,0,0,0,0,0,0.272,0,0.004,0,0.002,0,0.008,0,0.004,0,0,0.002,0,0,0,0,0,0,0.038,0.002,0.002,0,0.004,0.012,0,0
352,0,0,0,0,0,0,0,0.002,0,0,0,0.004,0.006,0,0,0,0.002,0,0,0.038,0.022,0.006,0,0.006,0,0.022,0,0.002,0.002,0.19,0.002,0.008,0.008,0,0,0,0.01,0.04,0,0.012,0.012,0.002,0,0,0,0,0,0,0,0.032,0,0.004,0.02,0,0.012,0.04,0,0,0,0,0.158,0,0.006,0,0.028,0.06,0,0.084,0,0,0,0,0.008,0.006,0,0,0,0.056,0,0,0,0,0,0,0.002,0,0,0.01,0,0,0.038,0,0,0,0.002,0.006,0,0.032,0
353,0.002,0.002,0,0,0,0,0,0,0,0,0,0,0.004,0.046,0.022,0,0.01,0,0.022,0.002,0,0,0.004,0.006,0.09,0,0.002,0.004,0.018,0.014,0.062,0,0.006,0.002,0.008,0,0,0,0.026,0,0.01,0.012,0,0.034,0.006,0.008,0.008,0.012,0.052,0.01,0.042,0.002,0.004,0.152,0.01,0,0,0.008,0.008,0,0.014,0.002,0.022,0,0.002,0,0.004,0.014,0.006,0,0,0,0,0.024,0.012,0.002,0,0,0,0.032,0,0.004,0.002,0.002,0.024,0.018,0.002,0.002,0.006,0.006,0,0.048,0.002,0.012,0.002,0.004,0,0.002,0
359,0,0,0,0,0,0,0,0,0,0,0,0.03,0.004,0,0.002,0,0.014,0,0,0,0.006,0,0.08,0.044,0,0,0,0.002,0.002,0.018,0,0.004,0,0,0,0,0.002,0.038,0,0.002,0.008,0.04,0,0.02,0,0,0,0.006,0,0.004,0.006,0.002,0.008,0,0.004,0.002,0,0,0,0,0.048,0,0.008,0,0.016,0,0,0.024,0,0,0,0,0,0.002,0.002,0,0,0,0,0.002,0,0,0,0.004,0.002,0.002,0,0,0,0,0.002,0.014,0,0.042,0.114,0.344,0.012,0.014,0
361,0,0,0,0,0,0,0.002,0,0,0,0,0.01,0.004,0,0.002,0,0,0,0.002,0.006,0.132,0.006,0.028,0.024,0.008,0.036,0,0.008,0,0.038,0.002,0.082,0,0,0,0.002,0.002,0.022,0,0.04,0.016,0.002,0,0,0,0,0,0.002,0.002,0,0,0.036,0.04,0,0.012,0.002,0,0.002,0.002,0,0.008,0,0.046,0,0.26,0.008,0,0.006,0,0.002,0,0,0,0.03,0.004,0,0,0,0,0,0,0,0,0.002,0.008,0,0,0.012,0,0,0.002,0.008,0,0,0.008,0.01,0.006,0.008,0
368,0,0.002,0.002,0,0.004,0,0,0,0,0.004,0,0,0,0,0,0,0,0,0.002,0,0,0,0,0,0,0.002,0.02,0.008,0.002,0,0,0,0,0,0.002,0,0,0,0.004,0,0,0,0.46,0,0,0.002,0,0,0,0,0,0,0,0,0,0,0.004,0,0.066,0.006,0,0.052,0,0.01,0,0.002,0.028,0,0,0.004,0.008,0,0,0,0,0.132,0.012,0,0.026,0,0.016,0.098,0.006,0.002,0,0,0,0,0.002,0.008,0,0,0,0,0,0,0,0,0.004
370,0,0.002,0,0,0,0,0,0,0,0,0,0.002,0,0,0.068,0,0,0,0,0.004,0.05,0,0.008,0.002,0,0,0,0.062,0,0,0,0.048,0,0.012,0.088,0,0,0,0,0.016,0.032,0,0,0,0,0,0,0.004,0.004,0.002,0.008,0.03,0.15,0,0.016,0.002,0,0.002,0,0,0,0,0.034,0,0.026,0.01,0,0.002,0.004,0,0,0,0,0.16,0.004,0,0,0.002,0,0.002,0,0.002,0,0,0.01,0,0.002,0.008,0,0,0,0.038,0,0,0,0.002,0.082,0,0
372,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002,0.004,0,0.002,0,0.004,0,0,0,0.032,0.006,0.004,0,0.006,0.006,0.006,0.016,0.006,0.002,0.002,0,0.002,0,0.002,0.006,0.008,0.002,0.014,0.014,0,0.066,0.012,0,0,0.012,0.008,0.008,0.012,0.004,0.016,0.01,0.002,0.016,0,0.002,0.004,0,0.016,0.018,0.018,0,0.012,0,0.01,0.024,0,0,0,0,0,0.032,0.01,0.018,0,0.006,0.002,0.014,0,0.008,0,0.002,0.036,0.006,0,0,0,0.008,0,0.016,0,0.016,0.002,0.386,0.012,0.002,0.008
373,0,0.016,0,0.002,0,0,0.002,0.002,0,0,0,0.012,0.002,0,0.004,0,0.006,0,0,0,0.218,0,0.012,0,0.004,0.028,0.008,0.02,0,0.004,0,0.13,0,0.012,0,0,0.006,0.004,0,0.13,0.054,0,0.002,0,0,0.002,0.004,0.002,0,0,0.006,0.026,0.03,0,0.008,0.01,0,0,0.008,0,0.004,0.02,0.024,0,0.014,0.048,0,0.03,0.002,0.002,0,0,0,0.006,0.002,0.016,0,0.004,0.004,0,0,0.004,0,0.002,0.006,0.004,0,0.016,0.004,0,0.002,0,0,0,0,0,0.012,0,0
378,0,0.002,0.042,0,0,0.002,0.002,0,0,0.006,0,0,0,0.002,0,0,0,0.004,0,0,0,0,0,0,0,0,0.01,0,0.02,0,0.002,0,0,0,0,0.002,0,0,0.002,0,0,0,0.004,0,0.01,0,0,0,0,0,0,0,0,0,0,0.002,0.012,0,0.004,0.376,0.002,0,0,0.158,0,0,0.004,0,0.002,0,0.028,0.002,0,0,0,0.014,0,0,0.034,0,0.04,0,0.17,0,0,0.016,0,0,0.002,0.014,0,0,0,0,0,0,0,0,0.01
381,0.002,0.018,0.016,0,0.084,0.084,0.076,0.022,0.008,0.178,0,0,0,0,0,0,0.002,0.012,0.002,0,0,0,0,0,0,0,0.006,0,0.01,0,0.002,0,0,0,0,0.344,0,0,0,0,0,0,0,0,0,0,0.004,0,0,0,0,0,0,0,0,0,0,0,0.002,0.008,0,0.004,0,0.026,0,0.004,0.002,0,0,0,0,0.03,0,0,0,0,0.016,0,0.004,0,0.01,0.008,0.002,0.004,0,0.008,0,0,0,0,0,0,0,0,0,0,0,0,0.002
384,0,0.002,0.002,0.002,0,0,0,0.002,0,0,0,0,0,0.002,0.01,0,0,0.01,0.006,0,0,0,0.01,0,0.052,0,0.018,0.002,0.02,0.002,0.01,0,0,0.002,0.002,0,0.002,0,0.034,0,0.002,0.002,0,0.03,0.006,0.108,0.006,0.016,0.06,0.008,0.026,0.002,0,0.04,0.02,0.002,0.012,0.062,0.012,0,0,0,0.002,0,0,0,0.004,0,0.016,0.02,0,0,0.002,0.002,0.018,0.004,0.004,0.002,0.006,0.022,0,0.01,0,0.014,0.002,0.008,0.172,0.016,0,0.056,0,0.004,0.002,0,0,0,0.008,0,0.002
385,0,0.186,0.012,0.014,0,0,0.026,0.03,0.01,0.004,0,0,0,0.004,0.004,0.006,0,0.066,0.014,0.002,0.002,0,0.004,0,0.012,0,0.04,0.004,0.026,0,0.004,0.002,0.004,0.004,0.014,0,0,0,0,0,0,0.002,0.004,0,0.002,0.02,0.002,0,0.01,0.004,0.016,0.004,0.002,0.022,0,0.014,0.024,0.03,0.01,0.002,0,0.012,0.002,0.008,0,0.008,0.006,0,0.014,0.032,0.016,0,0,0.016,0.006,0.01,0.038,0,0.018,0.004,0.002,0.038,0.01,0.022,0.002,0.014,0.022,0.016,0.008,0.002,0.004,0.006,0,0,0,0,0.002,0,0
391,0,0.012,0.09,0.002,0.002,0.004,0.016,0.048,0.004,0.02,0,0,0,0,0,0.002,0,0.104,0.002,0,0,0,0,0,0.004,0,0.11,0,0.004,0,0,0,0.006,0,0,0.006,0,0,0.002,0,0,0,0.016,0,0.002,0.002,0.014,0.002,0.004,0,0,0,0,0.004,0,0.004,0.018,0.006,0.008,0.056,0,0.01,0,0.018,0,0.006,0.022,0,0.002,0.032,0.014,0.006,0,0,0.002,0.016,0.058,0,0.092,0,0.04,0.038,0.014,0.004,0,0.016,0.026,0.002,0.002,0.002,0,0,0,0,0,0,0.002,0,0.002
395,0.01,0,0,0,0,0,0,0,0,0,0,0,0.002,0.134,0,0,0.024,0,0,0,0,0,0,0.01,0.044,0,0,0,0.014,0.008,0.042,0,0.006,0,0,0,0,0,0.232,0,0.002,0.036,0,0.022,0.01,0,0.006,0.004,0.014,0.002,0.018,0,0,0.124,0.014,0.002,0,0,0,0,0.006,0,0,0,0,0,0,0,0.002,0,0.002,0,0.002,0,0.002,0.002,0,0,0,0,0,0,0,0,0.002,0.064,0,0,0,0.002,0.002,0.002,0.006,0.006,0,0.01,0,0.008,0.102
399,0,0.004,0,0.01,0,0,0.006,0.002,0.004,0,0.004,0,0.014,0.022,0.028,0,0,0,0,0.004,0.008,0,0.008,0,0.026,0,0,0,0,0.018,0.168,0.008,0,0.002,0,0,0.008,0.01,0.006,0.008,0.012,0,0,0.014,0.004,0.01,0.024,0.024,0.016,0,0.028,0.024,0.004,0.116,0.038,0.002,0,0.054,0,0,0,0,0.002,0,0,0,0,0.01,0.034,0.004,0,0,0.002,0.008,0.05,0,0,0.02,0,0.028,0,0,0,0.018,0.028,0,0,0.002,0.022,0,0.002,0,0.008,0,0.002,0.006,0.014,0,0.002
400,0,0.012,0.014,0.002,0.008,0,0.004,0,0,0.008,0,0,0,0,0.002,0.004,0,0.004,0.018,0,0,0,0,0,0.002,0,0.076,0.008,0.002,0,0,0,0,0.004,0.002,0,0,0,0.002,0,0,0,0.122,0,0,0,0,0,0,0,0.006,0,0,0,0,0,0.01,0,0.108,0.012,0.002,0.06,0.002,0.018,0,0.006,0.042,0,0,0.024,0.022,0,0,0.002,0,0.25,0.034,0,0.02,0,0.016,0.026,0.024,0.006,0,0.002,0,0.002,0.002,0.004,0,0,0,0,0,0,0.006,0,0
401,0,0.014,0,0.006,0,0,0.002,0,0,0,0,0,0.006,0,0.01,0,0.004,0,0.004,0.002,0.156,0,0.006,0.002,0.008,0.01,0.01,0.048,0,0,0,0.114,0,0.026,0.024,0,0.02,0,0,0.032,0.036,0,0.004,0,0,0.002,0.01,0.002,0.01,0.002,0.016,0.036,0.026,0,0.002,0.004,0,0,0.022,0,0,0.02,0.022,0,0.028,0.014,0.004,0.008,0.002,0.004,0,0,0,0.098,0.016,0.014,0.004,0.004,0,0.004,0,0.004,0,0.024,0.006,0,0,0.004,0,0,0,0.006,0,0,0,0,0.036,0.002,0
402,0,0.002,0,0,0,0,0,0,0,0,0,0.002,0,0.008,0.046,0,0,0,0.034,0.004,0,0,0.008,0,0.03,0,0,0.006,0.004,0.052,0.056,0.002,0.002,0.004,0.018,0,0.004,0.002,0.014,0,0.044,0,0,0.052,0.002,0.01,0.002,0.074,0.024,0.006,0.026,0,0.008,0.028,0.016,0.004,0,0.006,0.002,0,0.008,0.002,0.044,0,0,0,0,0.1,0,0,0,0,0.002,0.004,0.06,0.002,0,0.008,0,0.058,0,0,0,0.002,0.022,0.004,0.002,0.002,0.006,0,0.002,0.054,0,0,0,0.012,0.004,0,0
403,0,0.002,0,0.072,0,0,0.004,0.002,0.002,0,0.01,0,0.114,0.006,0.02,0,0.002,0,0.008,0,0.012,0,0.004,0.002,0.018,0,0,0,0,0.002,0.01,0,0,0.012,0.002,0,0.01,0.004,0.002,0.004,0.006,0,0,0.006,0,0.018,0.292,0.01,0.01,0.002,0.018,0.048,0,0.008,0.022,0.008,0.002,0.012,0,0,0,0,0.002,0,0,0.002,0,0.006,0.006,0.002,0.016,0,0,0,0.04,0,0,0.022,0,0.008,0,0,0,0.012,0.008,0,0.006,0,0.014,0,0.006,0.002,0.012,0,0,0.004,0.044,0.002,0
405,0,0.014,0,0,0,0,0,0,0,0,0,0,0,0.026,0,0,0,0.002,0,0,0,0,0.014,0,0.016,0,0.006,0.004,0,0.002,0.02,0,0,0,0.002,0,0.004,0,0.018,0,0,0,0.002,0.014,0.014,0,0.004,0.02,0.018,0,0.002,0.018,0.008,0.012,0.002,0,0,0.006,0.014,0,0,0.024,0.002,0.002,0.002,0,0.006,0,0.002,0,0,0,0,0.004,0,0.002,0.002,0,0,0.648,0,0.006,0,0.008,0.002,0.008,0,0,0,0.002,0,0,0,0,0,0.01,0.006,0,0.002
406,0.02,0,0,0,0,0,0,0,0,0,0.004,0.004,0.004,0.016,0.006,0,0.024,0,0,0,0,0,0.01,0.046,0.124,0,0.004,0.002,0,0.052,0.008,0,0.004,0,0.002,0,0.004,0.006,0.036,0,0.028,0.056,0,0.028,0.028,0,0.002,0,0.042,0,0.002,0.002,0.01,0.018,0,0,0,0,0.002,0,0.05,0.032,0.008,0,0.002,0,0.004,0,0,0,0,0,0,0.014,0.02,0.006,0,0,0,0.012,0,0.008,0,0.002,0.002,0.018,0,0,0,0,0,0.022,0.006,0.128,0.01,0.046,0.008,0,0.008
407,0,0,0,0,0,0,0,0,0,0,0.002,0,0,0,0.134,0,0,0,0.002,0.008,0.006,0,0.01,0,0.02,0,0,0,0.002,0,0.016,0.002,0.002,0.01,0.074,0,0.008,0,0,0,0.002,0.002,0,0.004,0,0.004,0,0.016,0.048,0,0.004,0.032,0.01,0.002,0.004,0,0,0.01,0,0,0.002,0,0.204,0,0.004,0,0,0.004,0.004,0,0,0,0,0.026,0.01,0,0,0.002,0,0.224,0,0,0,0.022,0,0,0,0.002,0.004,0.002,0.004,0.036,0,0,0,0.002,0.008,0.006,0
414,0,0.08,0.014,0.008,0,0,0,0.01,0.002,0,0,0,0,0,0.006,0.002,0,0.06,0.054,0.002,0,0,0,0,0.016,0,0.026,0,0.004,0.002,0.002,0,0,0.008,0.008,0,0,0,0.002,0,0,0,0,0,0,0.134,0.008,0.002,0.004,0.012,0.024,0,0,0.012,0.01,0.01,0.028,0.06,0.012,0.002,0,0.002,0,0.004,0,0.002,0.008,0,0.018,0.086,0.008,0,0.004,0.004,0.006,0,0.034,0,0.02,0,0.002,0.01,0.004,0.014,0.006,0.002,0.084,0.042,0.006,0.002,0,0,0.006,0,0,0,0.002,0,0
421,0,0,0,0.012,0,0,0,0,0.002,0,0.008,0,0.008,0.004,0.002,0,0,0,0,0.008,0,0.006,0,0.002,0.002,0,0,0,0.002,0.016,0.01,0,0,0.004,0,0,0.002,0.002,0.012,0,0.002,0,0,0.004,0,0,0.004,0.042,0,0.018,0.004,0.006,0,0.024,0.06,0.012,0,0.012,0,0,0.008,0,0,0,0,0.002,0,0.052,0.05,0,0.008,0,0.034,0,0.006,0,0,0.232,0,0,0,0,0,0,0.128,0.002,0.004,0.006,0.02,0,0.04,0.004,0.074,0,0,0,0.002,0.034,0.004
422,0,0.002,0,0,0,0,0,0,0,0,0,0.068,0,0,0,0.098,0.08,0,0.03,0.032,0.004,0,0,0,0,0.012,0.002,0,0,0,0,0.002,0,0.026,0.004,0,0,0,0,0.024,0.002,0,0,0,0,0,0,0,0,0,0.01,0.002,0,0,0.004,0.02,0.012,0.002,0.002,0,0.032,0.004,0.002,0,0.006,0.288,0,0.004,0.036,0.006,0.048,0,0.01,0,0,0.004,0.002,0.002,0,0,0,0,0.002,0,0,0,0.002,0.086,0.006,0.002,0.018,0,0,0,0,0,0,0.002,0
424,0,0,0,0.002,0,0,0,0.002,0,0,0,0.13,0.002,0,0,0,0.026,0,0,0.042,0.008,0.054,0.002,0.002,0,0.14,0,0,0,0.076,0,0.002,0.004,0,0,0,0.008,0.024,0,0.048,0.008,0,0,0,0,0,0,0,0,0.002,0,0.004,0.012,0,0.01,0.01,0,0,0,0,0.052,0,0,0,0.006,0.042,0,0.112,0,0,0.006,0,0.002,0,0,0,0,0.014,0,0,0,0,0,0,0,0,0,0.004,0.002,0,0.032,0,0.006,0,0.002,0,0,0.102,0
429,0,0.002,0.004,0,0,0,0,0,0,0.002,0,0,0,0.002,0,0,0,0,0.002,0,0.002,0,0,0,0.004,0,0.108,0.01,0.002,0,0.004,0,0,0,0,0,0.002,0,0.006,0,0,0,0.034,0.002,0.004,0.006,0,0,0.002,0,0.006,0,0,0.002,0,0,0,0,0.156,0,0,0.024,0.004,0.002,0,0,0.07,0,0,0.002,0.002,0,0,0,0,0.46,0.008,0,0.01,0.004,0.002,0.024,0.01,0.004,0,0,0.006,0,0,0.004,0,0.002,0,0,0,0,0,0,0
432,0,0,0,0,0,0,0,0,0,0,0.014,0.008,0,0,0,0,0,0,0,0,0.002,0.934,0.002,0,0,0.012,0,0,0,0,0,0,0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002,0,0,0,0,0,0,0,0,0,0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002,0.002,0.004,0,0,0.014,0
434,0,0,0,0,0,0,0,0.002,0,0,0.002,0.008,0.028,0,0.002,0,0.004,0,0,0.046,0.02,0.008,0.002,0.004,0.002,0.008,0,0,0,0.192,0.002,0.006,0,0.01,0.002,0,0.018,0.054,0,0.004,0.002,0.01,0,0.002,0,0,0,0.002,0,0.08,0,0.01,0.008,0,0.014,0.03,0,0,0,0,0.128,0,0,0,0.008,0.012,0,0.074,0.002,0,0,0,0.002,0.004,0,0,0,0.042,0,0,0,0,0,0,0.02,0,0.012,0.002,0.004,0,0.042,0,0,0.002,0.004,0.038,0.002,0.018,0.002
439,0,0,0,0,0,0,0,0,0,0,0.024,0,0,0,0,0,0.002,0,0,0.002,0.002,0.91,0.002,0,0.008,0.01,0,0,0,0,0,0,0,0,0,0,0.002,0,0,0,0,0.006,0,0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004,0.008,0,0,0.012,0
441,0.084,0,0,0,0,0,0,0,0,0,0.004,0.078,0,0,0,0,0.066,0,0,0,0,0.02,0,0.01,0.052,0,0,0.002,0,0,0,0,0,0,0,0,0.002,0,0,0,0,0.4,0,0.05,0,0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.036,0,0,0,0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008,0.126,0.056,0.002,0,0,0
442,0,0,0,0.008,0,0,0,0,0,0,0.8,0.004,0.004,0,0,0,0.002,0,0,0,0.004,0.03,0.006,0.01,0,0.012,0,0,0,0,0,0,0.002,0,0,0,0.012,0.004,0,0.004,0.006,0.004,0,0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002,0,0,0,0,0.002,0,0.004,0,0,0,0,0,0,0,0,0,0.002,0,0,0,0,0,0,0.002,0,0,0,0,0,0,0.004,0.036,0.004,0.008,0.002,0.008,0.012,0
447,0,0,0.004,0,0,0,0,0,0,0.006,0,0,0,0,0,0,0,0.008,0.014,0,0,0,0,0,0,0,0.038,0,0,0,0,0,0.006,0,0,0,0,0,0,0,0,0,0.17,0,0.002,0,0,0,0,0,0,0,0,0,0,0,0.012,0,0.238,0.004,0,0.032,0,0.008,0,0.002,0.046,0,0,0.024,0.004,0.004,0,0,0,0.126,0.018,0,0.04,0,0.024,0.124,0.016,0.002,0,0.002,0.002,0.002,0,0.022,0,0,0,0,0,0,0,0,0
448,0.004,0,0,0.01,0,0,0,0,0.006,0,0.02,0.028,0.008,0.002,0.002,0,0.006,0,0,0.004,0.018,0.004,0.012,0.142,0.014,0,0,0,0,0.014,0.002,0,0.002,0,0,0,0.036,0.028,0.014,0.006,0.034,0.088,0,0.016,0.006,0,0.012,0,0.002,0,0.002,0.004,0.002,0.002,0.008,0.006,0,0,0,0,0.052,0,0,0,0.002,0,0,0.012,0,0,0,0,0,0,0.008,0,0,0.002,0,0.002,0,0,0,0,0.006,0,0,0,0,0,0,0.008,0.004,0.042,0.196,0.03,0.034,0.038,0
453,0,0,0,0,0,0,0,0,0,0,0,0,0.004,0.004,0.01,0,0,0,0.002,0,0.004,0,0.006,0.02,0.002,0,0,0.374,0,0.002,0,0.018,0,0,0.002,0,0,0,0.002,0.002,0.002,0.008,0,0.008,0,0.002,0,0,0.004,0,0.002,0,0.044,0,0,0.004,0,0,0.002,0,0.004,0.002,0.074,0,0.174,0,0.004,0.004,0.002,0,0,0,0,0.12,0,0.004,0,0.002,0,0,0,0.002,0,0,0.002,0,0.002,0.002,0,0,0,0.038,0,0.014,0.004,0.01,0.006,0.002,0
457,0.002,0.01,0,0.002,0,0,0,0,0,0,0,0,0.02,0.018,0.008,0,0.008,0.002,0,0.002,0,0,0.03,0.01,0.002,0,0.01,0,0.004,0.006,0.022,0.004,0,0,0,0,0,0.014,0.026,0.002,0.016,0.002,0.004,0.138,0.04,0,0.012,0.096,0.054,0,0.004,0.014,0.014,0.012,0.006,0.004,0,0,0.006,0,0,0.008,0.006,0,0,0,0.014,0.004,0.002,0,0,0,0,0.03,0.006,0.01,0,0.002,0,0.01,0,0,0,0.01,0.002,0.006,0,0,0,0,0,0.026,0,0.01,0.012,0.204,0.01,0,0.004
465,0,0.004,0,0.002,0,0,0,0,0,0,0,0.002,0,0,0,0.578,0.004,0,0.002,0.012,0.004,0,0,0,0,0,0.01,0.006,0,0.002,0,0,0.014,0.002,0,0,0.004,0,0,0,0,0,0.05,0,0.002,0,0,0,0,0,0.006,0,0,0,0.006,0.004,0.018,0.008,0.004,0.002,0,0.022,0.002,0,0,0.008,0,0.002,0.01,0.012,0.024,0,0.032,0,0,0.024,0.006,0,0.002,0,0,0,0.01,0,0,0.006,0.004,0.018,0.04,0.008,0.022,0,0.002,0,0,0,0,0,0
471,0,0.006,0.002,0,0,0,0.002,0.002,0,0.004,0,0,0,0,0.004,0,0,0.02,0.226,0,0,0,0.002,0,0.008,0,0.032,0.012,0.006,0.004,0.002,0,0.004,0.018,0.01,0,0,0,0,0,0.002,0,0,0.004,0,0.14,0.006,0,0.002,0.012,0.026,0,0.016,0.002,0.006,0.024,0.014,0.022,0.03,0.004,0,0.004,0.002,0.002,0,0,0.042,0,0.012,0.048,0.008,0,0.004,0,0.01,0,0.014,0,0.016,0.006,0.002,0.016,0,0.028,0,0.002,0.024,0.042,0.012,0.026,0,0,0,0,0,0,0.006,0,0
472,0,0,0.012,0,0,0,0.004,0.004,0,0.002,0,0,0,0.022,0,0,0,0.034,0.008,0,0,0,0,0,0,0,0.004,0.004,0.046,0.006,0.01,0,0.002,0,0,0,0,0,0.006,0,0,0.002,0.014,0.04,0.076,0.006,0,0.016,0.016,0.03,0.012,0,0.006,0.008,0,0.028,0.016,0.02,0.004,0.012,0,0.006,0,0.002,0,0,0.068,0,0.026,0.028,0.014,0,0.018,0.002,0,0.004,0,0,0.012,0,0.002,0,0.002,0.008,0.008,0.032,0.006,0.004,0.018,0.21,0.012,0,0,0,0,0.008,0,0,0.04
